firm_id,logA,A,xi,comp,x,y
48,-0.4204241345532754,0.6567682026454146,-0.34975689631512813,2,12.493821820240314,4.93976273149712
49,0.17062005126070806,1.186040028988116,-0.16078532471181806,3,-10.121141641595123,4.300505135793235
50,-0.34584781126156106,0.707620170733254,0.04874950535855548,1,0.49368673703886984,-0.46005403872704126
51,0.10520473458670507,1.1109380345134665,0.3326830105706404,1,-5.109384759330171,1.6972343440145357
52,0.1789028331735343,1.1959045362736531,-0.1962773395048684,3,-10.58473354903715,5.822189331287649
53,0.08486589315608437,1.0885710720783244,0.09113896377629818,2,13.103762977887161,5.705155214117758
54,-0.028639786829621722,0.9717664445009526,0.4020104468773792,1,4.183900027458404,1.278056273344427
55,-0.4010623394907417,0.6696083166953284,0.19163804137078974,1,0.8104887501883993,0.27464280320858886
56,-0.4227288842381039,0.6552562593320702,-0.4344810837723535,1,0.3997904257126251,0.931737912757292
57,0.27641949200868676,1.3184008066443236,-0.4104230501290755,2,5.289070203922973,1.505839938357091
58,0.18054018007370426,1.1978642507874449,0.25719745382276427,2,12.79736354380163,4.618155202773745
59,0.34125398569588306,1.4067104798335808,-0.011417794000054922,3,-7.543179925154391,6.930714487047969
60,-0.1593465619895172,0.8527007940726538,0.09417204137167813,1,3.7263666388322125,-0.47775622748443225
61,0.14353373172334247,1.1543457482218116,-0.0026298270627580353,1,-2.8200701000077038,-1.574109887371647
62,-0.30936106736322516,0.7339157291631816,-0.048232192372306304,1,-2.556436385763336,-0.47359431579984473
63,0.08866363252734442,1.0927130413788746,0.0840442587724875,1,3.436569800102734,0.06379904853028434
64,-0.040775699903272525,0.9600444438610511,0.03373663845399143,1,4.1345651680110995,0.5778603112651175
65,-0.718076770834906,0.48768929287434365,-0.2742038610858807,1,-2.2320787191116342,0.6682971330758806
66,0.12636142931155886,1.1346922052014379,0.29480677825019097,2,8.66213639042279,3.0077779223992476
67,0.171697097176116,1.1873181367236525,0.3641499016789486,1,-3.1282222072208237,0.9993256226187605
68,0.06744556025043012,1.069772019891779,0.03394451779835303,1,2.129166664441888,0.18248299811049287
69,-0.33023423555431336,0.7187553556535177,0.11928202766070123,2,10.208346443195712,4.571861850371332
70,-0.3551323791721709,0.7010806285921088,-0.14516339449688007,1,1.775684744977984,-0.2010098510231114
71,0.11673752487720503,1.1238244150238916,0.09857849235907917,3,-4.953610043416109,7.42692229360005
72,-0.01690325514192138,0.9832388033321988,-0.12159649204810674,2,9.856214252930792,4.107808449760586
73,-0.20080922844116114,0.8180684808678328,0.11902772887566043,1,-3.7918307685011126,0.7161781474024069
74,-0.1401098239986337,0.8692627642437571,0.24084838770026876,1,1.5537175311670972,2.8432857041949666
75,-0.14250921428583127,0.8671795638150737,-0.0716857190226964,1,-0.772283414472382,0.4008958228025148
76,-0.008410886128775913,0.9916243864135728,-0.10411179091071959,1,-2.204369494474239,1.6841838178894015
77,0.35390580712965497,1.424620991019562,0.19426518045517902,3,-8.76981193426848,7.196584292591583
78,0.33085712592377686,1.3921608743995426,0.035886643986086174,3,-10.899449862933333,4.940800273022677
79,0.013222420879500877,1.0133102236480591,0.07384973874333924,1,2.0307546408499317,0.0822658461397188
80,-0.17177086949715584,0.8421721183838052,-0.04252494652508314,3,-9.111329302098538,4.145267811887887
81,0.7183258887335713,2.050996738181059,0.18149012280158874,2,10.346740231788228,1.6863151620073256
82,0.2898876180360471,1.336277306118714,0.06817028094801215,3,-6.71399386726055,5.813386914042897
83,-0.4040438616178645,0.6676148379598237,0.022762564283572866,1,0.49639971944934436,0.6108304758621425
84,-0.10633006581309905,0.8991278277359537,0.05928510035842594,1,0.4588580105466094,-0.251029041234695
85,0.5356914846292093,1.708629324772043,0.19860812127736985,1,-0.6890276946480808,1.0402327583526672
86,-0.19319739455301754,0.8243192419501042,-0.18690767048088203,2,10.51564975224705,5.483093840188211
87,-0.12918397111824603,0.878812274595921,-0.10841918733641,1,-0.835797990180217,0.36383719256179076
88,-0.4227594209709279,0.6552362502522553,0.07209987904705795,3,-5.337645616518714,5.2469092959448185
89,0.12204386745446813,1.1298036623039778,0.3024274102822683,1,-1.2686685909073956,-0.7942528631826159
90,-0.03458792104104774,0.9660034039277972,0.36328903526086165,1,3.964067291639044,1.3792438850064053
91,0.17694509781712991,1.1935655619735026,0.06549184738274993,1,0.6725320761544802,-0.34236494646429805
92,-0.04017766938915014,0.9606187514430067,-0.14836577999812914,2,0.6946062772406356,4.357517877941388
93,0.6728316403138085,1.959778859936085,0.06011030238347871,1,1.9100336192896181,-1.8826761196970583
94,-0.3790882953466663,0.6844851731424025,-0.1751333678680462,1,1.584376266030115,0.21389142914636347
95,0.043053539812489786,1.0439937885860107,0.288119529978206,1,0.9809630131404303,-0.2778316310612149
96,-0.21640656404852604,0.8054077854498226,0.061368161532977916,1,-0.2850279432834488,1.100265072508996
97,-0.26546578219003114,0.766848682319186,-0.24542913444006725,1,-2.56574290006461,0.34616388058416475
98,-0.05331114419323045,0.9480849754503483,0.010985168858927212,1,-2.5988716366759075,-1.2538669703889216
99,0.11349602116583456,1.1201874318434881,-0.16357358411256587,2,14.212833123689656,3.965867854152048
100,-0.0861320199943185,0.9174730984311096,-0.32693302076229713,2,8.095459941177207,2.9914075375187434
101,0.3843844605575418,1.4687099942141877,-0.029573106029513227,2,5.22462796240752,2.7391669866258357
102,0.10853009760556176,1.1146384559820819,0.1855703773866009,1,-3.3589349876826855,0.6045687778087095
103,-0.6943053631672076,0.49942124391368004,0.10062885201666387,1,3.6562413686778226,-0.011388769477534685
104,-0.3177495045607308,0.7277850724243963,-0.017133247737279568,1,-0.820366331558493,-1.5567502971314127
105,0.7992704719632109,2.2239179260729767,0.4485085155975308,1,-0.4375828755467393,-0.7434104299232319
106,-0.9864834878811685,0.3728856450866543,-0.21857311505504057,1,-1.3067946177380774,0.7671531027684955
107,-0.12111022614674011,0.8859363008660003,0.08975949670413988,1,0.23612500070653838,-1.4018079901733367
108,-0.2738851528914649,0.7604194022157804,-0.059019705172633025,1,-1.5910421952201148,-1.3586838447721128
109,0.11872271502403686,1.126057636130211,0.1017737376132701,1,-1.9678738980003305,3.2564154039336515
110,0.597981205634445,1.8184440277760872,-0.15902027748167133,2,12.45181343078437,2.181644817390169
111,-0.47566237669319805,0.6214732706914746,-0.2280284303032308,2,9.300718225951256,4.246856914532547
112,-0.3410230685381431,0.71104250530606,0.1779048423393334,3,-12.417518199241488,5.9912563681094255
113,-0.419286827299608,0.6575155748015901,-0.2281288028304714,1,-2.0998399292358214,1.0463721832379151
114,-0.06007101678476092,0.9416976548698555,-0.22972168631314158,3,-9.790306429249005,7.675266272727823
115,-0.01456056000909469,0.9855449323150314,0.18520526248574704,2,5.064221978517294,4.5433974775394175
116,0.13243487214838356,1.1416046634088726,-0.47658835989599846,2,8.360039293699847,1.6544843060040302
117,0.8656834490495094,2.376629836441303,0.1185321934416224,1,0.3322805417666439,-1.2086682306827576
118,-0.49873785122253816,0.6072966749541934,-0.11592087134896567,1,3.244687774630684,-0.46467970616625365
119,0.014758401340756403,1.0148678442839716,-0.23408705190741258,3,-10.106350773420111,4.534232132907535
120,0.06136781574579416,1.0632899370517956,-0.3937848151671618,2,10.001223335187499,6.938546375686586
121,-0.18491713305450574,0.8311731577791622,0.15743410426742946,2,12.258088772377548,1.3167530465463133
122,0.24483916377122736,1.2774158419351263,0.2712283547004579,1,1.2287936622739966,-0.10892398531372594
123,0.25641073438485695,1.2922834041778302,0.10487300256274834,2,9.457419829176073,3.6548478495961585
124,0.04507831040175603,1.046109777978151,0.03075807377815419,2,5.362613909306999,5.317125340518494
125,-0.6042294009559513,0.5464953932482588,-0.024404071081619225,1,-1.6496393385707124,-1.7874229254639775
126,0.38820888480250776,1.4743377188688305,-0.38296289640461667,1,-0.5101273202044989,0.29114982146425616
127,-0.3665967086136923,0.6930891055548096,0.026758578736853132,1,0.7954194902158321,-1.4510082258281431
128,-0.0324410226498213,0.9680795429138934,-0.11108823436102498,2,14.139698689590034,2.8748706872283964
129,-0.4954960236678038,0.6092686206759427,-0.47504927295403027,2,5.285320190673885,3.8662987890122467
130,0.36163991496636705,1.4356818813145193,-0.15562130795054546,1,3.197052542467982,0.19370144822690546
131,-0.11250503270219293,0.8935928499105038,-0.1188758485404907,1,2.0650608479768056,0.004850959454777297
132,-0.7747125216095988,0.4608362424193648,-0.23290377765064474,2,5.390730148073559,3.2683647831755653
133,0.05857228072706626,1.0603216237427253,0.12168363456328148,1,-2.0177218331977302,-1.8228749338750871
134,0.3231768150950792,1.381509601062901,-0.09800903099627385,1,2.0052467505324834,-1.0833135594884449
135,-0.17136894981398407,0.8425106719659189,-0.14089243467135754,1,1.0800666199224436,1.4339095774585031
136,-0.3746502605122756,0.6875296930299808,-0.05349751310453306,2,14.411541401149817,3.901860800510032
137,-0.04613271294007645,0.9549152241740894,-0.00165115345401683,1,3.0362427307949376,-2.6917443455341687
138,0.011029409456568558,1.0110904576283701,0.07724685351498092,1,1.1589604418318213,0.8235925771719985
139,0.24458194902703023,1.2770873139990353,-0.2803842025208449,1,-0.23631772477530844,0.2368406082014604
140,-0.005226867059292724,0.9947867692416128,-0.08509960188710898,1,-0.22060997203290655,-0.890527258264539
141,0.46520744579779644,1.5923444797981645,0.28333357151479455,2,16.71992772594259,5.723898991371984
142,0.22761516676899973,1.2556020350572088,-0.24703473400064085,3,-8.687265760117159,6.600694740103027
143,0.06152179541518264,1.0634536746905772,-0.10358349270839846,2,14.565061469565649,2.0725495881807094
144,0.6078810933222419,1.8365358250369317,0.24188150573083309,2,9.082414112866921,4.334190045253681
145,0.34873732423249887,1.4172768571564591,0.23653593793117297,1,1.6906700052884767,-0.8499137546139716
146,0.27955350170096194,1.3225391689972577,0.26234672845353635,1,0.01250164267361388,-0.3164301039469755
147,-0.16142161081746287,0.850933232811521,-0.029510227357688268,1,1.8034460598638073,-0.5484893696813132
148,0.23128565147988794,1.2602191715105462,0.2345383321046772,1,0.9790361243399462,0.8803053014412829
149,-0.16624368019106872,0.8468398509479834,-0.11637415166820202,1,-3.022261887788515,-0.5242156269988542
150,-0.16096394557678978,0.8513227645050714,-0.23500022529740047,2,12.096967738243478,2.5949026298919335
151,0.47390321867317986,1.6062515243509061,0.1271192858277847,1,-5.0751454534409906,1.8666057630350212
152,-0.04770253494294551,0.9534173532472808,0.06303993121289406,1,-0.6810929167771703,-0.06018359670109935
153,-0.08657556934876104,0.9170662440672476,0.19855367534229018,1,2.9671882959610754,1.1576418612670876
154,0.4442706096457344,1.5593524043334157,0.2384513104622321,3,-8.851943382154776,6.761313749658983
155,-0.1512785997941966,0.8596081786339828,0.19977195979654347,1,-1.8328070533739633,-0.5682422254953015
156,-0.0617785183788789,0.94009107663078,0.03851593885183692,2,9.814299640502146,1.6664560686094363
157,-0.6858241332097706,0.5036749632168142,-0.06467105589016074,3,-5.979323790039173,5.122985614779817
158,-0.20332698151929565,0.8160113771582801,-0.13270528618373692,2,14.083176407141767,3.8217987280559718
159,0.03262154747740497,1.0331594634389798,-0.2896401029996002,1,1.5037886761736652,0.4922869316534267
160,0.2765358568310448,1.318554231046414,0.20158819434732209,1,-1.0259273212460605,0.994941030763725
161,0.6474197296748743,1.9106045870143062,0.21417464977961523,1,-2.1928153684325205,-0.18098691935937186
162,-0.026210731232020425,0.9741297884073626,0.06255475300927614,3,-12.665229896235484,5.949281756225418
163,0.7244281828749638,2.0635507888581444,-0.14739051385775756,2,18.641410620855336,1.918979345681343
164,-0.4122848252280985,0.6621356562522345,-0.10559071896723714,3,-9.727591388089483,7.02713969854157
165,-0.23207776193320448,0.7928844646805864,0.2223587617255159,1,1.569868785069319,-0.1967798003749662
166,0.03559634401354301,1.0362374785966253,-0.34525127129327193,2,6.810421147316113,4.632899620355023
167,0.07301003276776295,1.0757413295234957,0.1706250449904884,1,5.782163645399231,-0.3961469749701235
168,0.17123940805334906,1.1867748384675454,-0.0027170933680832816,1,-0.7476731983901438,0.531230682816035
169,0.14626816450824368,1.1575065486094898,0.3107089413156408,1,-1.0192147695027902,-0.7974220028637314
170,-0.36419733254542447,0.694754083623347,-0.4391251577171788,1,1.1958748910829262,-0.3625582807137763
171,-0.6588362364325452,0.5174531773780581,-0.34115452302156785,1,-0.732618693796357,0.38440282176008694
172,-0.6767519189959,0.5082652007028884,-0.4444905833917762,3,-7.336374596508882,6.076507130151399
173,-0.37513400766920685,0.6871971829275644,-0.21703470175901238,1,0.20728185005327585,-0.3981727406845344
174,0.012410311336836944,1.0124876388054653,0.16393875852665407,1,0.6487237812468953,1.5696133347217214
175,0.2551622753877729,1.2906710480247998,0.1349396899769085,3,-5.985041658568938,8.121876692773409
176,-0.17292833585957693,0.841197896408756,0.1632685518112746,1,-3.3295120785475527,0.16834838886147807
177,-0.5959276427134648,0.5510511501148047,0.1590275768929807,1,-2.537049844879558,-0.4341729531533462
178,-0.132043322462864,0.8763030306515199,0.03385465759098699,3,-1.5207543909482693,9.091378700977819
179,0.24718180160758857,1.2804118725563842,-0.06369507622067308,1,2.093254796842802,0.19152997524285098
180,0.49568843754533726,1.6416280084810941,0.11006036258505171,1,-0.2753487285171658,0.32197688409366926
181,-0.05834822015773688,0.9433214067088256,-0.0141191573681389,3,-4.362005282073088,6.487392537257007
182,-0.14156593756764013,0.8679979400250438,-0.28902814754312717,1,1.4827536601999787,-0.05704685226734175
183,-0.6505777166576189,0.5217442693210627,-0.14261683265996233,1,-0.6494995385429986,-0.6849465035018576
184,-0.4181473900080674,0.6582651995613865,-0.06485764755321921,1,-4.2060879306337435,-0.9253862963959626
185,0.33774465471252824,1.4017825191421451,0.043864932167274266,2,8.310414188139374,3.948566927353608
186,1.1981023130123911,3.3138223545040524,0.40395254743209597,2,12.050325253853773,5.542009458384922
187,-0.035930823944693505,0.9647070258015286,0.2089683423397208,1,4.513363842756787,-0.5995763237449571
188,0.6475835820484311,1.9109176697597923,0.18313569775726485,1,0.7492042009505823,1.7558868502086928
189,0.1758110601409539,1.1922127808545946,-0.17542926841369952,1,0.35231285983401706,0.45843090872209524
190,0.5975598100935707,1.81767790500315,-0.030983765557875503,2,10.908196839819746,4.86191869912792
191,-0.41044257347220964,0.6633566011262079,0.05353166357259254,1,0.6568905205309208,-0.5048113863125017
192,0.5362121857642835,1.7095192416711356,0.13320874782191353,2,7.2705280245124255,3.333195645172803
193,-0.1899767015279092,0.826978401052111,0.0011374480800315759,1,-1.5583738161879521,0.35704861887809775
194,0.5869881264448432,1.7985632045214754,0.06982994690028427,2,8.151161399713944,2.492730465529943
195,0.47484585356480885,1.607766346932634,0.3290086000800861,1,0.355189708513219,-0.09424431716596422
196,-0.9487328202728722,0.3872314044738957,-0.29821504567711093,3,-10.015442545237118,4.5832149778157305
197,0.7450656222241603,2.1065796688883127,0.37550153131478775,1,-3.0979180013284746,-0.4858310403698567
198,-0.6453912289801871,0.5244573190625209,0.07136889425851468,1,0.7404199484641222,-1.08596804619071
199,-0.08713440775712657,0.9165538954004379,0.06949717939468603,1,1.3629030966309477,-0.19588818362364133
200,-0.07119988764028219,0.9312757230150341,0.10893537881456587,2,11.151136039945756,5.762343366083731
201,-0.30695245352066985,0.7356855793348875,-0.2301829260331265,3,-10.24360506603583,5.892703320133755
202,0.23224785152489016,1.2614323380149202,0.008844239542096352,2,10.906873437877678,4.503117468907581
203,0.07471697637872668,1.0775791273754003,0.05753455170423036,3,-7.859181212790294,5.251826379577619
204,-0.3439569056323275,0.7089594795516839,-0.34171964102093855,2,6.5745779158362305,4.868004615252849
205,-0.326697511861315,0.721301895298445,-0.1352954818379195,1,-3.6224331798588674,-0.2779177443668554
206,1.070675709840337,2.9173501163008893,0.2540553695615999,3,-5.0587643082974605,4.305131237876347
207,0.07230166991909888,1.0749795841587992,0.12142824970256755,2,13.058408553444767,4.495445018878982
208,-0.21576867000957636,0.8059217141736925,-0.06692029091961414,1,0.5978672660484068,-1.9304223724376446
209,0.2503426160121942,1.2844654197273022,0.24904142493145495,2,5.885957517253182,4.704996372793564
210,0.3082791191504654,1.3610808396505578,-0.12150264688664696,1,0.905432818822233,1.5527144041482166
211,0.2623588856386153,1.2999930075412671,-0.017682304025030595,2,7.88592793262243,4.43525417776887
212,0.06447535078876247,1.066599287089489,-0.061562082894166675,2,9.285648384366455,4.72247539819054
213,0.09605386369317447,1.1008183565393044,0.16373390323049253,1,0.47615477895790487,-2.3617665391246736
214,-0.3188830541006714,0.7269605593918455,-0.0005890513554948287,1,-0.156165616227894,0.26416362540581695
215,0.1471588173227003,1.1585379443143238,-0.07612009756375515,1,-0.692628091857133,-0.7088253474159951
216,0.09236915185469377,1.0967696219000143,0.001558242993549949,1,0.3547170754324072,0.05220001189007333
217,-0.29424601269907374,0.7450931665131275,-0.14048968399325806,2,9.697909826162823,6.102983134251504
218,0.48390079831750965,1.6223906937825654,-0.0043054538338504825,3,-9.126335498485696,6.738920638335856
219,-0.5994668477659301,0.5491043142579691,-0.35180907049943155,2,4.8533135134690895,1.7192816754798026
220,0.477965635414813,1.6127900595699296,0.09280394529929342,1,-4.626375799682647,0.46876761917459947
221,-0.6503574751658914,0.5218591917121131,-0.1807439699527207,2,7.197431824234497,3.3946695382182823
222,-0.027548617537304438,0.9728273849320387,-0.29422829601226014,1,1.0423651865074355,-0.1226097405264757
223,0.5494829998450459,1.7323571573885408,0.16705240337843125,1,0.4523345333001882,-1.5312826041020788
224,0.14802547104372768,1.1595424307427942,0.11576379344154564,2,10.289011114264609,5.17991865619045
225,0.35084391737233006,1.4202656298196994,0.29785532701352885,1,2.9457186882623687,-0.6255726719810387
226,-0.4193373353191868,0.6574823658307313,-0.4082684495839909,1,3.3369096898182846,-1.0204707179405241
227,-0.0757316286227188,0.9270649708803418,-0.07370632899463948,3,-10.471679524599274,5.500220701185178
228,-0.5401754499292883,0.582646018203069,-0.12370231493108515,1,-2.516379498396796,0.5112238563735925
229,-0.34553788660031387,0.7078395136630962,-0.11914765652947532,1,-0.2923922568127751,-0.2634670013334595
230,-0.22300124030477092,0.8001138569089047,0.3187116922885364,1,1.9025795005123642,0.205397024669858
231,-0.6752696118170787,0.5090191645235744,-0.5133861610690125,2,12.14429173730728,2.0508861571854213
232,-0.15193708732872693,0.8590423236884325,-0.0025645379658785126,3,-8.581940329259938,5.64744876820575
233,0.43240576601200903,1.5409602576201673,-0.007442775643342125,1,-1.456780491254059,0.3340698463113988
234,-0.11612339894219668,0.8903653463763527,0.1379293431708285,1,0.4347804282361129,0.38873545275838667
235,-0.17056361613437965,0.8431894474691803,-0.1279044672783577,3,-7.626549347957098,4.341604399846274
236,0.4947905771695299,1.6401547172443502,-0.2287025798354325,2,7.4950163657049576,2.8298691770908895
237,-0.5363077156274304,0.5849039018257738,-0.26440465656583967,1,0.6482480799473284,0.36584766275195213
238,0.2979349031428137,1.3470740947353466,0.15202240065247077,2,7.701268011447715,4.448011793635203
239,0.032325446229023336,1.0328535889192265,0.006832646250807311,2,16.06531158215885,5.855248320279913
240,-0.2162870103644668,0.8055040806738528,-0.15407566432793804,1,0.899612563249327,0.4897894780112719
241,0.3948812841919095,1.4842079815118003,0.09451721067886201,1,-2.812047430295228,-1.0629977185110568
242,0.030995180376163715,1.0314805325263814,-0.18788619847530078,1,-0.7197687184906818,-0.617805126120224
243,0.4580212920698008,1.5809426642446185,-0.050286208104683754,2,3.714144630285097,4.549986500177757
244,-0.3690218463339223,0.6914103055049039,0.13851674023449023,1,-0.5114486803947486,-0.09412215781073469
245,-0.42059713783031083,0.6566545894221176,-0.29374749869231803,3,-4.758227748875697,5.330517637343204
246,0.3188413396980362,1.3755330651004438,-0.13437704725225066,1,2.988200996461517,0.537745054510712
247,-0.6487002734633738,0.5227247346446156,-0.28551422874554255,2,6.4851420031260645,4.63765387145517
248,0.037826776500768794,1.0385513158029605,-0.07475721217635156,2,12.127599059679056,4.720417899911054
249,-0.008367387019478352,0.9916675221293153,-0.19266541721570027,1,1.6186643785782058,-0.761938303205505
250,0.27350424679664376,1.314562941881694,-0.08200222378586597,1,-1.9832450413147766,-0.4336883476867533
251,0.8540298491838161,2.3490942989907713,0.30644278835443955,1,2.1163215465421557,-1.397124835295324
252,-0.3195480302408558,0.7264773086579062,0.07845903281117642,1,-1.1565186844165554,-0.7575326788690924
253,-0.6194623897102014,0.5382337198132465,-0.0166245364392281,1,-1.4089990658155276,-0.16036805358625436
254,-0.0009694733620722309,0.9990309964253999,0.09814586036155684,1,0.19605493849394529,-0.2939606028928908
255,0.154594301796419,1.1671843404479287,0.1908295316080131,2,6.30537280280379,3.6516192719173404
256,0.22286634566435404,1.2496535409601006,-0.3536054715196006,1,4.353046994111149,-2.143385756748436
257,0.008468442893739285,1.008504401589309,0.013678432385830684,1,-1.2539689441491235,-0.7306413410005717
258,0.4067327459106945,1.501902662392399,0.20993956491037644,2,11.23017211857416,3.314122228616545
259,-0.37661150161695883,0.6861826029513319,-0.32439249786748847,3,-6.398662303146522,6.392226507456517
260,-0.3209386155150458,0.7254677820895223,0.05943525939507355,2,10.047283964981336,2.403898949714532
261,0.3707474440715973,1.448817119823936,0.032670613444083105,1,0.5035498309718893,-1.0512145381300784
262,0.42995091419570586,1.537182067878247,0.026127590254825785,2,11.732963893994041,2.3249549157023575
263,-0.04063902009804571,0.960175671516528,0.19904915089154604,2,13.385228787446337,3.6911149044139524
264,0.3127901497336968,1.3672345863789022,-0.1865245425495119,2,8.246943980101134,4.22953607809787
265,1.1863825386139997,3.2752117995486336,0.24023632179903232,1,2.03010027444422,-1.8685759559961617
266,0.4720344547267534,1.6032526224059735,0.17752109505144106,1,0.7053857353125391,0.8567757947186436
267,-0.00384452413896855,0.9961628565824756,-0.2888853912408288,3,-7.498934263811141,6.059136116494006
268,-0.12209013005269324,0.8850685936286434,-0.07557440819582022,1,-3.5587748675305746,0.5657085375982327
269,0.11912345159162267,1.12650897903098,-0.058073197910223195,3,-5.206025531612094,6.194251902854589
270,-0.3820806478539963,0.6824400136634263,-0.008661379859563256,1,-2.1193289657673535,0.34603135124469325
271,-0.12681409933728308,0.8808974167901753,0.17001043205252253,1,-0.34252462673267214,0.41550698949601855
272,-0.019740962012130395,0.9804526148876392,0.019126471536105177,3,-2.8081261522333114,4.857035463069125
273,-0.1825314333157506,0.8331584545839504,-0.10466071559372207,2,11.935834636312899,5.1562970486687645
274,0.3514585019301514,1.4211387714259818,0.4266559172715515,3,-9.60375546264851,4.315327268811691
275,-0.2799389682310884,0.7558298696820105,-0.320915246559552,1,-3.219242450505829,-0.3668418916184039
276,0.4142572439509104,1.513246350289414,-0.06693695287967034,1,-0.15038792317731456,-0.09249773308896422
277,0.5401587038533688,1.7162792206978956,0.2302849373248196,3,-9.271526708866066,7.21576608873095
278,-0.570149929736939,0.5654406559751651,-0.10359332598273614,2,9.546290900125431,5.885649080430379
279,-0.5503327253456036,0.5767578764878379,-0.2435756561055,1,0.6070336373307962,-0.13895621304114072
280,-0.04952673759618917,0.9516797121684363,-0.18309029829394377,1,-1.7954910063254326,0.9427457937794937
